Datetime,Tweet Id,Text,Username
2022-04-01 07:24:20+00:00,1509793772489834496,Mbanking BCA knp trending? Karena minta update? Hp saya udh gak muat memorinya loh...trs mesti update. Apa gak sedih??? Mana disini jauh bgt dari atm zzz.,dazzelxz
2022-04-01 07:24:16+00:00,1509793756941553667,singa ahh waktunya gajian malah mbanking bca error https://t.co/WQAm6IBmWb,Nina_sitiainur
2022-04-01 07:24:15+00:00,1509793749282746375,"mau top up si oren buat jajan cendol eh si Mbanking BCA malah error, gagal jajan deh https://t.co/XKR61rp56h",jejakdevil
2022-04-01 07:24:00+00:00,1509793689807196162,"Pantes mau tf ke Shopeepay gabisa dibuka mbankingnya, ternyata mbanking bca error.",Sembilan2x
2022-04-01 07:23:52+00:00,1509793654470176770,mbanking bca uda bisa,OhMyAL33a
2022-04-01 07:23:52+00:00,1509793653556133889,"Mbanking Bca tadi udah bener,gangguan lagi wkwk",Satancvlt
2022-04-01 07:23:46+00:00,1509793627697864708,Mbanking bca eror kah??,sorayandriani
2022-04-01 07:23:39+00:00,1509793598975270916,lah mbanking bca error? sejam lalu gw transfer VA masih bisa,askmearmything
2022-04-01 07:23:33+00:00,1509793573020962822,siang2 Mbanking BCA udah error aja :),favophs
2022-04-01 07:23:25+00:00,1509793541895372801,Mbanking bca ku doang yang eror apa emang semuanya?🥲🥲 https://t.co/2eyPYdicFI,chrislinow
2022-04-01 07:23:15+00:00,1509793499046346752,ya Allah mbanking bca error mulu dah tiap awal bulan sekarang,noitaitu
2022-04-01 07:23:04+00:00,1509793452917092352,"Abis update tadi, ada tampilan tambahan di bukti pembayaran  mbanking BCA hehe https://t.co/cfLE9S4XvR",denisdela09
2022-04-01 07:23:02+00:00,1509793446705307651,kenapa harus dihari gajian Mbanking BCA https://t.co/ArxW75tclG,elokkaaa
2022-04-01 07:22:52+00:00,1509793403785322501,"Mbanking bca kenapasi, kok saldo gue kosong",pararaskidipapa
2022-04-01 07:22:39+00:00,1509793349762531328,"mbanking bca kenapa lagi sik, pen bayar tiket kereta ni @HaloBCA",dimaasfajriaan
2022-04-01 07:22:06+00:00,1509793208452014080,"Klo dulu, kafir Quraisy yg melemparkan kotoran unta ke wajah Nabi SAW. Masa skrng, umatnya sendiri yg melemparkan kotoran dosa ke wajah Nabi SAW 😭😭
__
Hastag: #KepalaPundakLututBI #TigaPeriodeNdasmu #JumatBerkah Mbanking BCA, Pertalite, Prokes Tarawih Pertama, APDESI, PPN 11% https://t.co/jsDgoX2yP2",ferry_update
2022-04-01 07:22:05+00:00,1509793204794658819,"Yuk
Muhasabah lah Mbanking BCA

Tiap bulan Error  🖕

@HaloBCA https://t.co/agesyGgdpC",agungsanda
2022-04-01 07:22:03+00:00,1509793199312683020,"mbanking bca kampret, panik gua",riefkyferian
2022-04-01 07:21:48+00:00,1509793134187753472,"Tadi pagi kepikiran untuk pindahin uang ke GoPay dari BCA, jaga2 kalau mau makan atau mau kirim barang. Eh bener, MBanking BCA error, untung sudah sempat pindahin uang ke GoPay 😁",ninoriano
2022-04-01 07:21:32+00:00,1509793066831384576,"Fiks gue gak makan siang hari ini, Mbanking BCA gk bisa di buka.",Andriahmad___
2022-04-01 07:21:31+00:00,1509793061244571652,"Ku kira mbanking BCA ku aja yg error.
Cek twitter, eh beneran error.",1Rul27BigWin
2022-04-01 07:20:46+00:00,1509792874346389509,Alhamdulillah mbanking bca udha bisa 😭🥺,sjxact_
2022-04-01 07:20:38+00:00,1509792842079940612,mbanking bca lg kenapa sih,echanlew
2022-04-01 07:20:33+00:00,1509792818738655237,"when mbanking bca always on trouble
meanwhile brimo gencar promosi https://t.co/ndQFl63sQV",kyvngja
2022-04-01 07:20:08+00:00,1509792713155170335,"Air dari galon tidak naik, dispenser Mito MITO MD-666.
Terima kasih Pak/Bu Rosmawati sudah pesan service
-&gt; Lokasi Banda https://t.co/y4oPQpwrTw 
Mbanking BCA PSIS #RamadhanPat",urgent_id
2022-04-01 07:19:58+00:00,1509792673779322880,"Mbanking bca eror. Ceknya ya di twitter lagi, buat tau yg eror punyaku doang apa yg lain jg 😅",makprett
2022-04-01 07:19:39+00:00,1509792591814209541,"BCA KAMU KENAPA KOK JD SERING GANGGUAN??????? @HaloBCA 

Mbanking BCA",nasgorsuki
2022-04-01 07:19:25+00:00,1509792532632580098,mbanking bca eror po yaa... ya allah wet ruwet :(,dimaskrik
2022-04-01 07:18:51+00:00,1509792390114324483,mbanking bca lagi error ya?,vanmisuvv
2022-04-01 07:18:40+00:00,1509792345067196428,Mbanking BCA error ya? Apa ngga ngebolehin cekout awal bulan nih? Wkwkwkwk,gochaaniia
2022-04-01 07:18:39+00:00,1509792341124853760,@HaloBCA min mbanking bca error kah ?,Danijp_
2022-04-01 07:18:33+00:00,1509792316428468228,Sial waktunya gajian mbanking bca malah eror,lelelela_
2022-04-01 07:18:26+00:00,1509792285126389760,"mau chekout Mbanking BCA error 😭 mau beli sepatu dsini ⬇️
https://t.co/K2kesY8XJZ gemesehh bgt ini sepatu nya woii😍 https://t.co/HJCqYGnoBN",arianyti
2022-04-01 07:17:50+00:00,1509792137965355009,"Mbanking bca aku udah mau guys, smpt dagdig waktu ga mau wkwk",Stefanyfany2231
2022-04-01 07:17:39+00:00,1509792091341471749,Mbanking BCA kenapa lagi deh...,sebastianbiring
2022-04-01 07:17:02+00:00,1509791936038637568,"mbanking bca error??
untung masih sempet bayar utang tadi 😂",obliviate__e
2022-04-01 07:16:54+00:00,1509791899292680194,mbanking bca gak bisa diakses sampe trending,kitayrunin
2022-04-01 07:16:48+00:00,1509791876651491328,Mbanking bca kenapa lagi sih ah elah,dinvaley
2022-04-01 07:16:47+00:00,1509791870972481559,"Dispenser Bocor, dispenser Modena Dd 67 suv.
Terima kasih Pak/Bu Pak sudah pesan service
-&gt; Lokasi Sleman Kab https://t.co/pLWyzU6KnD 
Mbanking BCA #RamadhanPatuhPro",urgent_id
2022-04-01 07:16:40+00:00,1509791841469693952,Mbanking BCA eror zzzz,oaftobrk
2022-04-01 07:16:17+00:00,1509791747487920128,mbanking bca trendingnya worldwide🙂,gabriellawrdhn
2022-04-01 07:15:56+00:00,1509791656698343430,"®️ 🔴 Seorang Wanita Jatuh di Eskalator Mal
https://t.co/OXqbEUjfh0

#Wanita #Pengunjung #Mal
Pertalite Lesti Mbanking BCA Persipura Melayu April Mop April Fools Marukawa Siang https://t.co/cWfh4Ca0dE",tribunpontianak
2022-04-01 07:15:43+00:00,1509791602168184836,"Mbanking BCA merah terus , taunya Error ajg alamat dicarekan ema can babayar :(",malikibrahiim26
2022-04-01 07:15:20+00:00,1509791506865209344,my mbanking bca is pretty okay. I think i was away when the error was occured https://t.co/nfQMFzh57r,geniuszeroo
2022-04-01 07:15:01+00:00,1509791427126984704,"kiraen gua aja yg error, udah reset wifi,reset data, auto cek twitter,rupanya udh tranding 1  MbankingBCA https://t.co/LcRFAJcAR9",romiarliansyah
2022-04-01 07:14:57+00:00,1509791411251556353,"dr pagi ga mood makan, pengen siangnya minum boba tp malah mbanking bca eror🙃",emasep9
2022-04-01 07:14:50+00:00,1509791379379322884,"Hore naik!
balas dendam dong, 2th eee..
ngumpulin cuan yang banyak buat bekal dikuburan donggg...

pertalite #minyakgoreng #sembako Mbanking BCA PPN 11",deatmobatik
2022-04-01 07:14:48+00:00,1509791374715269121,"Jersey messi psg 2021 ukuran XXS XS S M L XL 2XL 3XL 4XL 5XL lengan pendek
https://t.co/P53ZdVeXua

#BRImoJuaranya April Mop #RamadhanPatuhProkes JUNGWOO Mbanking BCA #AsItWas Pertamax #BinJinWedding hobi PSIS Persipura PPN 11% April Fools https://t.co/esdu6ti9OB",EkiEnglandMuse
2022-04-01 07:14:47+00:00,1509791369203642370,"Mbanking BCA kenapa lagi sih?? Mau nyaor cicilan nih lho, apakah ini tanda2 aku gaboleh nyaor cicilan??",joyobadik_
2022-04-01 07:14:23+00:00,1509791267881832452,Aqu kagak punya mbanking BCA. (Pakai kacamata ato copot glasess = tetap gak punya) https://t.co/IdYhgx4bXS,_biz88
2022-04-01 07:14:20+00:00,1509791256888586244,mbanking bca eror?,littlevpuff
2022-04-01 07:14:12+00:00,1509791223728713729,Nunda nunda kerjaan sih. Skrg Mbanking BCA eror mumet kan?!,meyonjune
2022-04-01 07:14:01+00:00,1509791176626343936,"Bonanza bonanzing siang ini jozzjizz!

Mbanking BCA remokk ga iso wedezz! https://t.co/5wMOD71m7e",txtslots
2022-04-01 07:13:46+00:00,1509791110671253508,lah mbanking bca error?,qsells_
2022-04-01 07:13:44+00:00,1509791103503192065,"Ih tumben banget mbanking BCA error br juga mau pesen delivery food. Kalo BCA yg error suka kaget dan heran, kl bank lain engga pernah heran kl error 🤣😂",ridanrpr
2022-04-01 07:13:19+00:00,1509791000415584256,mbanking bca error gaiso bayar sopilater😭🤣,amellaw1
2022-04-01 07:13:13+00:00,1509790973622063107,Mbanking BCA jdi rame gini.. https://t.co/GUMLYjBApO,Gktauaggpusing
2022-04-01 07:12:55+00:00,1509790897289904135,"ujan deres, ga pegang cash, pgn shopeefood eh si kampret mbanking bca gangguan. laper cok @BankBCA",peterpanther_
2022-04-01 07:12:45+00:00,1509790858895577088,"MBanking BCA error, untung aku pake MyBCA",bedhillboy
2022-04-01 07:12:26+00:00,1509790778666590209,Mbanking bca ikut memeriahkan april mop~,anasdkk_
2022-04-01 07:12:26+00:00,1509790776301350913,Mbanking bca bgcd dari abis jum’atan gabisa,goooosssseeee
2022-04-01 07:12:06+00:00,1509790693669351428,"Ih masih error nih mBanking BCA. Mo transfer ShopeePay gak bisa. Gak bisa munggahan murah meriah, dong!",niaharyanto
2022-04-01 07:12:05+00:00,1509790689554739208,mbanking BCA error,aatanasiaaa
2022-04-01 07:11:40+00:00,1509790582260244483,"Mbanking BCA error hari ini? April mop ini namanya 😄 Dr zaman saya kuliah, setiap tanggal 30/31 dan 1 ada aja yg error. Ke ATM di indom***t atau alfa atau mbanking. Apa saya aja yg ngalamin ya? https://t.co/v6pMGo65Aw",tantriwriter
2022-04-01 07:11:39+00:00,1509790578187599876,Eror lagi mbanking BCA 😑,NAnnisa96
2022-04-01 07:11:36+00:00,1509790568746201090,"Jersey home Wales ukuran XXS XS S M L XL XXL 2XL 3XL 4XL 5XLkaos bola lengan pendek
https://t.co/Fv85VyN49p

#BRImoJuaranya April Mop #RamadhanPatuhProkes JUNGWOO Mbanking BCA #AsItWas Pertamax #BinJinWedding hobi PSIS Persipura PPN 11% April Fools https://t.co/x8b9bbUOVp",EkiEnglandMuse
2022-04-01 07:11:28+00:00,1509790534415847428,ini mbanking bca kenapa yaa.. kok saldoku kosongg 😭,pernahgantenxt
2022-04-01 07:11:22+00:00,1509790510743179266,"Sahabat Air Bersih 💧👊🏻

Di tengah gejolak trending Mbanking BCA, Pertamax, PSIS, April Fools, dan Muhammadiyah, diam-diam minuman manis menusukmu dari belakang! 🤫 https://t.co/8GsN5dKPzZ",airkami_id
2022-04-01 07:11:14+00:00,1509790475800428544,pas butuh banget mesti error nih mbanking bca😭,nanaaainhere
2022-04-01 07:11:13+00:00,1509790470087458816,"kemaren masalahnya yang lain, sekarang mbanking bca error, mana buat bayar registrasi duhh pusing",secretlifeofpew
2022-04-01 07:10:42+00:00,1509790341955993600,panik mbanking bca merah terus gataunya perlu di update doang baru bisa lg 😵‍💫😵‍💫,BINCHANLOVER
2022-04-01 07:10:40+00:00,1509790331369271299,Mbanking BCA eror oi 🙄🙄,_44xxx_
2022-04-01 07:10:30+00:00,1509790291812765696,"Mbanking BCA, kenapa error disaat gatepat sih😑",slcivisl
2022-04-01 07:10:28+00:00,1509790283373809672,"Syukur, Mbanking bca ku ngga nge lag, apa belum ya ?? https://t.co/H3aV7ArwZ2",nachimbongharu
2022-04-01 07:10:26+00:00,1509790272980680705,mbanking bca what's wrong with u?,kyvngja
2022-04-01 07:10:11+00:00,1509790211735437319,"Mbanking BCA.
Tadi bisa top up go pay, pas udah berhasil, langsung eror xD",Kaisakaffm
2022-04-01 07:10:05+00:00,1509790185541701633,"Liat trending Mbanking BCA, pantes dari tadi close app mulu.",aldinorzki
2022-04-01 07:09:55+00:00,1509790143842242564,Mbanking BCA mesti banget error di tanggal gajian sihhh..,desialdiana
2022-04-01 07:09:37+00:00,1509790067262377988,Free $4 BUSD https://t.co/qwCChvwcb6 Mbanking BCA #BakalKangenBI PPN 11%  Pertalite Prokes Tarawih Pertama,zplatedotnet
2022-04-01 07:09:33+00:00,1509790052989403136,"Mbanking BCA masih error ya, mau cek udah gajian apa belum nih",cunul99
2022-04-01 07:09:01+00:00,1509789917660221440,Mbanking BCA eror nya kaga ngotak anji siang-siang. Padahal hujannya semalem.,arescience
2022-04-01 07:08:55+00:00,1509789890858618882,mbanking bca kenapa deh,jenaandeera
2022-04-01 07:08:39+00:00,1509789824323973122,mbanking bca kurang ramah,quixoticboi
2022-04-01 07:08:36+00:00,1509789813364633601,Mbanking BCA eror Mulu ni gimana gue mau jajan 😭 https://t.co/WvHgjt92fS,ShelaSkydapp
2022-04-01 07:08:33+00:00,1509789798034157573,"Udah panik anjrottt cek saldo indikator ga bisa ijo, iseng buka twitter mbanking BCA error dong",arrrrpitriya
2022-04-01 07:08:21+00:00,1509789749195997184,mbanking BCA ngapa lagi dah yaAllah eror mulu. gabisa dipuji dikit nih🥲,zatadiktifff
2022-04-01 07:08:18+00:00,1509789736420130817,mbanking bca gabisa dibuka.. lgsg cek twitter ternyt org2 jg sama,pancindomiesoto
2022-04-01 07:07:56+00:00,1509789646095798274,Mbanking Bca knpa sih!!!,WidyaNugraheni
2022-04-01 07:07:53+00:00,1509789630249373700,Mbanking Bca kenapa error mulu skrg2😵‍💫😵‍💫,dinahrdlh
2022-04-01 07:07:37+00:00,1509789563006648321,udah bisa gaes mbanking bca,ahfckkk
2022-04-01 07:07:34+00:00,1509789550985748483,Mbanking bca error ya,kseokjin_purple
2022-04-01 07:07:30+00:00,1509789535341023240,Haduhhh sehari2 harus transfer gimana ini mbanking bca transfer error huhu ketar ketir dah,Fightmyshitlife
2022-04-01 07:07:28+00:00,1509789528839831554,"Jersey away Wales ukuran XXS XS S M L XL XXL 2XL 3XL 4XL 5XL kaos bola lengan pendek
https://t.co/l9BzQkcQ79

#BRImoJuaranya April Mop #RamadhanPatuhProkes JUNGWOO Mbanking BCA #AsItWas Pertamax #BinJinWedding hobi PSIS Persipura PPN 11% April Fools https://t.co/q4Shh5DZnp",EkiEnglandMuse
2022-04-01 07:07:22+00:00,1509789502394740736,"Astaga kirian punya ku aja Mbanking BCA error,soalnya semalam masih bisa.
Tumben BCA :(",nescafelatte08
2022-04-01 07:07:11+00:00,1509789454344458241,"Mbanking BCA eror lagi 🤔
Hey .. apa masalahmu ?",sewudolar
2022-04-01 07:07:09+00:00,1509789448531505158,"Mbanking bca erorr, ini gue bayar tagihan pake apa woy",NyCleciel
2022-04-01 07:07:08+00:00,1509789443854458881,"mbanking BCA error maneh?
piye dagangankuuu :( https://t.co/10WuQp7y5Y",eniiwe
2022-04-01 07:06:49+00:00,1509789364066340896,Mbanking BCA error yak? Dr tadi ga bisa login,Dinosapta
2022-04-01 07:06:46+00:00,1509789351986987010,mbanking bca monyeeeet knp gabisa diakses aku dr pagi belom makan mau tanggung jawab kah,kecidut
2022-04-01 07:06:46+00:00,1509789349977915395,"SUDAH DI DEPAN KASIR, SUDAH MESAN, SUDAH MAU BAYAR,, MBANKING BCA EROR?!!",professorolaf_
2022-04-01 07:06:39+00:00,1509789322442153984,"Deret Menu Mewah nan Lezat di Pernikahan Hyun Bin-Son Ye Jin

#TigaPeriodeNdasmu PPN 11% #ShopeeIDxStrayKids Mbanking BCA Prokes Tarawih Pertama Ngobrol Bareng Tokoh https://t.co/qMIfkIyLka",izlwhd
2022-04-01 07:06:29+00:00,1509789279010291712,mbanking bca kpn bisa dipakenya sii ah,fyhxxn
2022-04-01 07:06:25+00:00,1509789262299901952,"Mbanking bca ga bis dibuka
Me: directly check twitter
Aha",hanagt15
2022-04-01 07:06:03+00:00,1509789171308990465,Mbanking BCA @GoodLifeBCA lain kali klo maintenance di jam pocong bisa kan ya??!,Muhammad_Epx
2022-04-01 07:06:00+00:00,1509789157136408578,Pentes mbanking bca lemotnya ga karuan,agitadinelas
2022-04-01 07:05:59+00:00,1509789154728882180,mbanking bca error = tdq punya uang,prmiswari
2022-04-01 07:05:55+00:00,1509789135829028867,mbanking bca kenapa,shaberriess
2022-04-01 07:05:54+00:00,1509789132792688647,Mbanking bca knp error🥲,moinindyyyy
2022-04-01 07:05:50+00:00,1509789114962694147,mbanking bca knp dahh mau depo woiii,ryantopmngks
2022-04-01 07:05:47+00:00,1509789101746126848,antik kalahka error ieu mbanking bca,n0chancetobloom
2022-04-01 07:05:42+00:00,1509789081433042946,MBANKING BCA ERROR LAGI ERROR TERUS:(,ptrgrizelda
2022-04-01 07:05:40+00:00,1509789073149689859,ampe trending ternyata mbanking bca eror😭 ETDAHH mana gopay ovo kosong. GIMANA GUE BISA DELIVERY.,haitanijahh
2022-04-01 07:05:39+00:00,1509789069143785473,mbanking bca eror🥵,indanasiaa
