Datetime,Tweet Id,Text,Username
2022-04-01 05:11:58+00:00,1509760460396318721,"['mbanking', 'bca', 'error']",buttercoookies_
2022-04-01 05:11:54+00:00,1509760444353101832,"['mbanking', 'bca', 'lg', 'eror', 'kah', 'gk', 'bsa', 'buka']",hipamyy
2022-04-01 05:11:39+00:00,1509760380545146882,"['mbanking', 'bca', 'napa', 'sih', 'emak', 'gue', 'checkout', 'gamis', 'shopee']",obyouu
2022-04-01 05:11:33+00:00,1509760355647381508,"['ni', 'mbanking', 'bca', 'knp', 'lgi', 'anju']",stobelyyyy
2022-04-01 05:11:21+00:00,1509760307669118978,"['mbanking', 'bca', 'ganggu', 'kah', 'anjirr', 'lg', 'urgent', 'woy']",supriyanti_14
2022-04-01 05:11:17+00:00,1509760290740531204,"['mbanking', 'bca', 'error', 'ya']",AmmaMillatal
2022-04-01 05:11:01+00:00,1509760221907808260,"['mbanking', 'bca', 'ganggu', 'dah', 'om', 'sistem', 'kuat']",infogebo
2022-04-01 05:10:59+00:00,1509760212928176128,"['mbanking', 'bca', 'error', 'kah', 'koneksi', 'biru', 'ngga', 'ijo', 'ijo', 'https']",mumuthyara
2022-04-01 05:10:56+00:00,1509760202580856834,"['mbanking', 'bca', 'error']",Hujandisenja
2022-04-01 05:10:53+00:00,1509760189461057536,"['error', 'lg', 'aja', 'mbanking', 'bca']",shgstn
2022-04-01 05:10:48+00:00,1509760169210937344,"['mbanking', 'bca', 'error']",besoksenen
2022-04-01 05:10:47+00:00,1509760161594114049,"['mbanking', 'bca', 'error', 'ga', 'sih']",idiomaticooo
2022-04-01 05:10:43+00:00,1509760145718652936,"['mbanking', 'bca', 'anjrit']",pioolif
2022-04-01 05:10:42+00:00,1509760140257292292,"['mbanking', 'bca', 'knp', 'error', 'trs', 'sih', 'darikemarrn', 'heran']",23busangirl
2022-04-01 05:10:23+00:00,1509760061488664578,"['bankbca', 'mbanking', 'bca', 'error']",aqua_gak
2022-04-01 05:09:55+00:00,1509759944995737601,"['duhh', 'mbanking', 'bca', 'kenapasii', 'gue', 'cek', 'gaji']",sweetlilbabyy_
2022-04-01 05:09:47+00:00,1509759911156383744,"['mbanking', 'bca', 'error', 'gaksi']",meeandini
2022-04-01 05:08:34+00:00,1509759606565703681,"['bca', 'nih', 'gak', 'bs', 'mbanking', 'bca', 'nya']",babyminwon
2022-04-01 05:07:42+00:00,1509759384976752645,"['mbanking', 'bca', 'ganggu', 'ya']",IbnuSeina_Nu
2022-04-01 05:04:08+00:00,1509758488221986819,"['mbanking', 'bca', 'lg', 'ngambek']",gessyayu
2022-04-01 05:01:58+00:00,1509757945742966784,"['mbanking', 'bca', 'lg', 'dah']",sawadikapleuy
2022-04-01 05:01:42+00:00,1509757876918644749,"['mbanking', 'bca', 'ya', 'halobca', 'https']",agnesnes695
2022-04-01 05:01:19+00:00,1509757780143779841,"['mbanking', 'bca', 'lg', 'error', 'bener', 'ga']",anxietyfi
2022-04-01 05:01:15+00:00,1509757762925781005,"['mbanking', 'bca', 'gin', 'w', 'https']",callmexuxies
2022-04-01 05:01:00+00:00,1509757700812730370,"['mbanking', 'bca', 'error', 'ya']",marimainpiano
2022-04-01 05:00:50+00:00,1509757659091668996,"['mbanking', 'bca', 'panikkkkkkk']",sofinanrll
2022-04-01 05:00:49+00:00,1509757653576486913,"['mbanking', 'bca', 'ngapa', 'dah']",choiSCssi
2022-04-01 05:00:14+00:00,1509757509397266432,"['halobca', 'mbanking', 'bca', 'lgi', 'down', 'yah', 'pas', 'login', 'ga']",eghaaaaa
2022-04-01 05:00:06+00:00,1509757473074212872,"['mbanking', 'bca', 'gue', 'eror', 'ya']",kdyxra
2022-04-01 05:00:00+00:00,1509757450429546496,"['mbanking', 'bca', 'error']",dikatajugaapa
2022-04-01 04:59:35+00:00,1509757343956803590,"['buka', 'mbanking', 'bca', 'gabisa', 'knp', 'lg', 'dah', 'halobca']",siapajabole1928
2022-04-01 04:59:08+00:00,1509757230681190403,"['mbanking', 'bca', 'eror', 'mulu', 'dah', 'kesel', 'ih']",CupcakebyunB
2022-04-01 04:59:03+00:00,1509757209521324033,"['mbanking', 'bca', 'lg', 'error', 'yha']",yaudahlayadin
2022-04-01 04:59:01+00:00,1509757199987646464,"['gak', 'sih', 'transaksi', 'mbanking', 'bca', 'bgni', 'teru', 'halobca', 'ganggu', 'kah', 'min', 'https']",RasaBookstore
2022-04-01 04:45:42+00:00,1509753850689130496,"['thiskeyra', 'yuk', 'kak', 'via', 'qris', 'start', 'cuman', 'disney', 'minggu', 'trusted', 'full', 'garansi', 'shopeepay', 'mbanking', 'bca', 'dana', 'gopay', 'amp', 'ovo']",gascyie
2022-04-01 04:22:03+00:00,1509747898317434886,"['krna', 'biasa', 'liat', 'interface', 'mbanking', 'bca', 'yg', 'simple', 'gitu', 'gitu', 'aja', 'kali', 'yaa', 'jd', 'pas', 'liat', 'interface', 'bank', 'jago', 'dgn', 'fasilitas', 'lgsg', 'bingung', 'gt', 'gw', 'liat', 'wkwkw']",Nurulet
2022-04-01 03:49:21+00:00,1509739671341121537,"['mbanking', 'bca', 'eror']",sebatsdongs
2022-04-01 03:40:46+00:00,1509737508954771458,"['mbanking', 'bca', 'dah']",hannzae
2022-04-01 03:16:17+00:00,1509731348235563008,"['bedehh', 'gopaylater', 'cicil', 'bayar', 'via', 'mbanking', 'bca', 'mantapp', 'dah', 'tinggal', 'nunggu', 'auto', 'debit', 'pake', 'gopayindonesia', 'biar', 'kayak', 'kartu', 'kredit', 'haahhaha']",rantas_romy
2022-04-01 03:02:12+00:00,1509727804254228483,"['ah', 'gilak', 'war', 'tiket', 'kereta', 'aja', 'asa', 'capek', 'bgt', 'gegara', 'virtual', 'accountnya', 'gak', 'baca', 'mbanking', 'bca', 'buru', 'buru', 'langsung', 'lari', 'nyari', 'indomaret', 'dekat', 'sumpah', 'capek', 'bgt', 'wkwkwk']",sebestyyyy
2022-04-01 02:40:41+00:00,1509722390858956802,"['halo', 'min', 'pesan', 'tiket', 'via', 'aplikasi', 'kai', 'access', 'no', 'virtual', 'accountnya', 'sedia', 'mbanking', 'bca', 'ya', 'mohon', 'bantu', 'min']",sebestyyyy
2022-04-01 02:22:52+00:00,1509717905985875993,"['halobca', 'dah', 'pake', 'data', 'seluler', 'min', 'download', 'apk', 'yg', 'mbanking', 'bca', 'aja', 'ni', 'yg', 'gabisa', 'update']",tvkookk
2022-04-01 00:07:58+00:00,1509683956588843018,"['pagi', 'pagi', 'mbanking', 'bca', 'dah']",gskrtw
2022-03-31 23:24:01+00:00,1509672895257407488,"['byeee', 'mbanking', 'bni', 'alih', 'livin', 'mandiri', 'lemottt', 'tetep', 'setia', 'sm', 'mbanking']",putdash
2022-03-31 22:11:23+00:00,1509654616597622786,"['pulsa', 'telkomsel', 'payment', 'mbanking', 'bca', 'adaa', 'zonabu', 'zonauang', 'zonaba', 'zonajajan', 'zonacuan']",saamatchaaa
2022-03-31 21:36:40+00:00,1509645882756845568,"['update', 'mbanking', 'bca', 'stuck', 'https']",carameloey_
2022-03-31 17:51:20+00:00,1509589172570402820,"['csimshop', 'sdh', 'sen', 'tiket', 'kereta', 'api', 'sdh', 'bayar', 'pakai', 'mbanking', 'bca', 'status', 'bayar', 'ya']",rossy_nayla
2022-03-31 17:30:29+00:00,1509583924674334721,"['sumpah', 'ni', 'mbanking', 'bca', 'knp', 'dehhhhh', 'ishhhh', 'beli', 'spotify', 'ni', 'heyyy', 'streaming']",novitaria20
2022-03-31 17:29:54+00:00,1509583781426266115,"['anjing', 'mbanking', 'bca', 'jam', 'gin', 'eror']",mgephiw
2022-03-31 17:22:10+00:00,1509581835466338304,"['mbanking', 'bca', 'error', 'kaga', 'si']",m_yayan11
2022-03-31 17:19:47+00:00,1509581234791362561,"['mbanking', 'bca', 'eror', 'ta']",favyourczen
2022-03-31 17:16:53+00:00,1509580506056511489,"['mbanking', 'bca', 'eror', 'ta']",sbyfess
2022-03-31 17:15:23+00:00,1509580126660354064,"['halobca', 'mbanking', 'bca', 'error']",TrserahAllahAja
2022-03-31 16:24:29+00:00,1509567315339210756,"['transaksi', 'mbanking', 'bca', 'tp', 'masukin', 'nomer', 'virtual', 'account', 'tdk', 'ya']",Ardanardian26
2022-03-31 16:14:51+00:00,1509564894659633160,"['gimana', 'aktivasi', 'mbanking', 'bca', 'coba', 'kalo', 'kode', 'otpnya', 'aja', 'ga', 'hadeehhh']",rizkytama58
2022-03-31 16:13:29+00:00,1509564550403698691,"['top', 'up', 'flazz', 'mbanking', 'bca', 'saldo', 'ga', 'masuk', 'terang', 'hasil', 'tp', 'cek', 'flazz', 'saldo']",rizkytama58
2022-03-31 16:06:02+00:00,1509562672856981511,"['mbanking', 'bca', 'lampu', 'indikator', 'merah', 'ya', 'pdahal', 'sinyal', 'ajaa']",Jessyjess369
2022-03-31 15:59:48+00:00,1509561104413839364,"['gabisa', 'log', 'in', 'mbanking', 'bca', 'drtd', 'tulis', 'silah', 'hubung', 'halo', 'bca', 'duhh', 'ya']",Rickyardian_p
2022-03-31 15:41:56+00:00,1509556610569363456,"['gaabisa', 'login', 'mbanking', 'bca', 'karna', 'simcard', 'tdk', 'sesuai', 'simcard', 'ganti', 'nomor', 'coba', 'data', 'seluler']",Audiataniaa
2022-03-31 15:37:21+00:00,1509555457257455623,"['gimana', 'aktivasi', 'mbanking', 'bca', 'nih', 'kode', 'otpnya', 'aja', 'ga']",Audiataniaa
2022-03-31 15:36:07+00:00,1509555144366563342,"['kemaren', 'beli', 'paket', 'data', 'mbanking', 'bca', 'skrg', 'kuota', 'ga', 'gimana', 'yaa']",Audiataniaa
2022-03-31 15:29:40+00:00,1509553521397436416,"['login', 'mbanking', 'bca', 'masuk', 'kode', 'akses', 'muncul', 'tulis', 'unable', 'to', 'authenticate', 'your', 'identity', 'kode']",rizkytama58
2022-03-31 15:29:01+00:00,1509553360260665352,"['jam', 'isi', 'pulsa', 'via', 'mbanking', 'bca', 'saldo', 'udah', 'kurang', 'pulsa', 'gak', 'masuk', 'selesai', 'gimana', 'ya']",Jessyjess369
2022-03-31 13:10:04+00:00,1509518391870074883,"['halobca', 'ganti', 'pin', 'mbanking', 'bca', 'mobile', 'wa']",bella08579822
2022-03-31 11:13:32+00:00,1509489066160844800,"['yg', 'beli', 'tiket', 'bioskop', 'lifestyle', 'mbanking', 'bca', 'pc', 'dapetin', 'promo', 'kena', 'fee', 'gpp', 'zonauang']",louvssnamu
2022-03-31 07:19:23+00:00,1509430136973627399,"['mbanking', 'bca', 'error', 'knp', 'ni', 'halobca', 'https']",23busangirl
2022-03-31 06:44:07+00:00,1509421264020307971,"['akkkk', 'dah', 'laper', 'mo', 'gopud', 'eh', 'mbanking', 'bca']",celesicele
2022-03-31 06:38:57+00:00,1509419961915125765,"['ngapa', 'nih', 'mbanking', 'bca', 'gua', 'suruh', 'jgn', 'belanja']",thasiajuliana
2022-03-31 06:34:06+00:00,1509418742828396544,"['nih', 'mbanking', 'bca']",FreditaIstijarN
2022-03-31 06:28:10+00:00,1509417249282867200,"['mbanking', 'bca', 'error', 'kah']",igyumigu
2022-03-31 06:26:27+00:00,1509416818989203458,"['mbanking', 'bca', 'knp', 'lg', 'dah']",basotulangenak
2022-03-31 06:25:41+00:00,1509416623161380864,"['mbanking', 'bca', 'error', 'kah']",monicptri
2022-03-31 06:21:47+00:00,1509415644525211658,"['mbanking', 'bca', 'eror', 'kah']",iamyovrs
2022-03-31 04:13:20+00:00,1509383317824540674,"['siang', 'scan', 'qr', 'barcode', 'pbb', 'website', 'gimana', 'bayar', 'via', 'mbanking', 'bca', 'bilang', 'bayar', 'sedia', 'wilayah', 'no', 'obyek', 'pajak', 'diinput', 'domisili', 'semarang', 'suwun']",Michelleter8
2022-03-31 01:50:40+00:00,1509347414112579588,"['mbanking', 'bca', 'error', 'lg', 'ya']",KeiDaenerys
2022-03-30 18:30:32+00:00,1509236652677660673,"['min', 'bayar', 'via', 'mbanking', 'bca', 'error', 'kah', 'gagal', 'mulu', 'tinggal', 'bayar', 'aja', 'huhu']",faiza_yogi
2022-03-30 16:48:40+00:00,1509211017380655104,"['gimana', 'aktivasi', 'mbanking', 'bca', 'kalo', 'kode', 'otpnya', 'aja', 'kaga']",Jessyjess369
2022-03-30 16:43:31+00:00,1509209719549833221,"['audiataniaa', 'top', 'up', 'shopee', 'mbanking', 'bca', 'saldo', 'rekening', 'udh', 'kurang', 'tp', 'saldo', 'shopeenya', 'ga', 'haduuhh']",Jessyjess369
2022-03-30 16:40:11+00:00,1509208882538639363,"['login', 'mbanking', 'bca', 'tulis', 'simcard', 'sesuai', 'simcard', 'ganti', 'nomor', 'coba', 'data', 'seluler']",Ardanardian26
2022-03-30 16:35:05+00:00,1509207595776503811,"['aktivasi', 'mbanking', 'bca', 'pake', 'kode', 'otp', 'sms', 'bca', 'kode', 'otpnya', 'ga', 'udh', 'sms']",Ardanardian26
2022-03-30 15:41:07+00:00,1509194013957447685,"['audiataniaa', 'top', 'up', 'flazz', 'mbanking', 'bca', 'saldo', 'ga', 'masuk', 'cek', 'mutasi', 'transaksi', 'hasil', 'saldo', 'rekening', 'sdh', 'kurang']",rizkytama58
2022-03-30 15:38:13+00:00,1509193285155184640,"['login', 'mbanking', 'bca', 'tulis', 'silah', 'hubung', 'halo', 'bca', 'duhh', 'lg', 'sih']",rizkytama58
2022-03-30 15:30:28+00:00,1509191337031057414,"['ya', 'indikator', 'mbanking', 'bca', 'merah', 'udah', 'coba', 'verifikasi', 'ulang', 'loading', 'mulu', 'internet', 'aja']",Rickyardian_p
2022-03-30 15:25:16+00:00,1509190027422494723,"['audiataniaa', 'gimana', 'yaa', 'isi', 'pulsa', 'mbanking', 'bca', 'ga', 'butuh', 'kuotaa', 'ganggu']",Rickyardian_p
2022-03-30 15:12:48+00:00,1509186890582269952,"['jam', 'isi', 'pulsa', 'via', 'mbanking', 'bca', 'saldo', 'udah', 'kurang', 'pulsa', 'gak', 'masuk', 'selesai', 'gimana', 'ya']",Audiataniaa
2022-03-30 15:07:35+00:00,1509185578759118851,"['halobca', 'ngga', 'min', 'maksud', 'salah', 'transfer', 'mbanking', 'bca', 'bca']",den_senen
2022-03-30 13:54:46+00:00,1509167251672698880,"['login', 'mbanking', 'bca', 'masuk', 'kode', 'akses', 'muncul', 'tulis', 'unable', 'to', 'authenticate', 'your', 'identity', 'kode']",Jessyjess369
2022-03-30 13:45:46+00:00,1509164988199448576,"['monyet', 'dah', 'aja', 'mbanking', 'bca']",hitshalom
2022-03-30 13:29:45+00:00,1509160954822479873,"['heejakehunn', 'kaya', 'mbanking', 'bca', 'nya', 'deh', 'kak']",mouveriene
2022-03-30 11:03:24+00:00,1509124127197921284,"['aja', 'sih', 'kendala', 'mbanking', 'bca']",Randi547
2022-03-30 10:59:04+00:00,1509123036913766404,"['dah', 'mbanking', 'bca']",Dinda4474
2022-03-30 09:39:13+00:00,1509102942103949312,"['yg', 'pake', 'mbanking', 'bca', 'error', 'kah', 'ga', 'transfer']",Saabiinne
2022-03-30 09:22:13+00:00,1509098660629745669,"['sylvkartika', 'thanks', 'mbak', 'utk', 'jelas', 'qris', 'nya', 'kirain', 'install', 'aplikasi', 'dah', 'mbanking', 'bca']",UmiKaysan
2022-03-30 07:59:18+00:00,1509077797079511047,"['halobca', 'mbanking', 'bca', 'ya', 'min', 'https']",novapspsr
2022-03-30 04:47:50+00:00,1509029611652333572,"['mbanking', 'bca', 'ganggu', 'tah', 'anying']",kentangmekdini
2022-03-30 04:04:45+00:00,1509018771411058694,"['wta', 'mbanking', 'bca', 'scan', 'qris', 'nggak', 'sfu', 'zonauang', 'makasii']",jokiyooo
2022-03-30 03:33:03+00:00,1509010791869337602,"['withdraw', 'saldo', 'paypal', 'rekening', 'mbanking', 'bca', 'makan', 'ya']",_Angelixie
2022-03-30 02:43:37+00:00,1508998353291722755,"['keren', 'sih', 'qris', 'mas', 'sampe', 'kalo', 'pergi', 'kluar', 'mobil', 'utk', 'makan', 'doang', 'ato', 'jln', 'mall', 'bawa', 'hp', 'krn', 'bayar', 'scan', 'qris', 'doang', 'mbanking', 'bca', 'https']",nxtania
2022-03-30 01:14:24+00:00,1508975901127888896,"['min', 'beli', 'tiket', 'app', 'kai', 'access', 'bayar', 'via', 'mbanking', 'bca', 'ga']",Miamanda15
2022-03-30 00:09:59+00:00,1508959688591048704,"['halobca', 'ganti', 'pin', 'mbanking', 'bca', 'mobile', 'wa']",bella08579822
2022-03-29 23:00:02+00:00,1508942082916106240,"['ptn', 'guys', 'bayar', 'utbk', 'via', 'mbanking', 'bca', 'gimana', 'ya', 'tia']",sbmptnfess
2022-03-29 22:02:05+00:00,1508927500813885442,"['audiataniaa', 'isi', 'flazz', 'mbanking', 'bca', 'masuk', 'saldo']",Rickyardian_p
2022-03-29 21:58:30+00:00,1508926597969039360,"['mbanking', 'bca', 'gue', 'lampu', 'indikator', 'merah', 'trs', 'sinyal', 'aman']",Rickyardian_p
2022-03-29 21:55:51+00:00,1508925932588859399,"['mbanking', 'bca', 'ya', 'log', 'in', 'gabisa', 'tulis', 'silah', 'hubung', 'halo', 'bca']",Audiataniaa
2022-03-29 21:53:27+00:00,1508925327015223305,"['gimana', 'aktivasi', 'mbanking', 'bca', 'kode', 'otpnya', 'tidsk', 'terima']",Audiataniaa
2022-03-29 21:35:23+00:00,1508920782864674819,"['pesan', 'tiket', 'aplikasi', 'kau', 'access', 'bayar', 'via', 'mbanking', 'bca', 'ga', 'ya']",Miamanda15
2022-03-29 16:36:10+00:00,1508845481476378627,"['guys', 'bayar', 'utbk', 'mbanking', 'bca', 'tuh', 'gimana', 'yaa', 'bank', 'udah', 'ditentuin', 'yaa', 'terima', 'kasih', 'titip']",convomf
2022-03-29 12:26:33+00:00,1508782664110665728,"['emang', 'banget', 'bca', 'kalo', 'kirim', 'kartu', 'ganti', 'kartu', 'debit', 'mbanking', 'bca', 'kartu', 'sampe', 'bulan', 'nunggu']",Jessyjess369
2022-03-29 12:24:41+00:00,1508782191936897025,"['drtd', 'lampu', 'indikator', 'mbanking', 'bca', 'ku', 'merah', 'sinyal', 'ajaa']",Jessyjess369
2022-03-29 12:14:12+00:00,1508779555103801345,"['mbanking', 'bca', 'ya', 'gabisa', 'akses', 'haduuhh']",Ardanardian26
2022-03-29 11:56:59+00:00,1508775223608311808,"['gimana', 'aktivasi', 'mbanking', 'bca', 'ya', 'kalo', 'kode', 'otpnya', 'aja', 'ga', 'gin', 'heraan']",rizkytama58
2022-03-29 11:48:46+00:00,1508773156827238401,"['audiataniaa', 'transfer', 'mbanking', 'bca', 'suka', 'pending', 'mulu', 'yaa', 'sistem', 'lg', 'gangguannkah']",rizkytama58
2022-03-29 11:34:46+00:00,1508769631917383686,"['ya', 'indikator', 'mbanking', 'bca', 'merah', 'udah', 'coba', 'verifikasi', 'ulang', 'loading', 'mulu', 'internet', 'aja']",rizkytama58
2022-03-29 11:32:01+00:00,1508768941719515137,"['jam', 'isi', 'pulsa', 'via', 'mbanking', 'bca', 'saldo', 'udah', 'kurang', 'pulsa', 'gak', 'masuk', 'selesai', 'gimana', 'ya']",Audiataniaa
2022-03-29 08:01:16+00:00,1508715900937314305,"['convomfs', 'mbanking', 'bca', 'dr', 'kemaren', 'emg', 'eror', 'temenku', 'regist', 'gagal']",Sukmaningrum17
2022-03-29 06:24:26+00:00,1508691533628813316,"['itsohsokidrauhl', 'keydrauhl', 'pake', 'mbanking', 'sih', 'dr', 'mbanking', 'bca']",givenchanges
2022-03-29 04:47:17+00:00,1508667083437260800,"['anadiagnes', 'pake', 'mbanking', 'bca']",fatikars
2022-03-29 04:19:44+00:00,1508660150910939136,"['firstmediacares', 'aplikasi', 'tagih', 'tp', 'pas', 'bayar', 'dr', 'mbanking', 'bca', 'tagih', 'kompensasi']",mayahndyn
2022-03-28 23:14:32+00:00,1508583347957628931,"['moga', 'blibli', 'kalo', 'emg', 'crash', 'gak', 'crashnya', 'trus', 'mbanking', 'bca', 'kagak', 'error']",sweetbunsjune
2022-03-28 21:16:59+00:00,1508553762826518529,"['nggak', 'sadar', 'kode', 'otp', 'kirim', 'sms', 'tarif', 'sms', 'hp', 'pakai', 'tix', 'id', 'ovo', 'dana', 'shopee', 'ajaib', 'bibit', 'gojek', 'mbanking', 'bca', 'app', 'pake', 'otp', 'welcome', 'tarif', 'sms', 'kode', 'otp']",edoding
2022-03-28 16:26:31+00:00,1508480663955009539,"['qris', 'mbanking', 'bca', 'aja', 'ya']",Myusufsolihat
2022-03-28 15:53:38+00:00,1508472391776681988,"['banyusadewa', 'banget', 'semenjak', 'kartu', 'atm', 'ganti', 'bom', 'sempet', 'antri', 'bank', 'yg', 'andal', 'fitur', 'cardless', 'mbanking', 'bca', 'bantu']",Donirahardhian
2022-03-28 15:00:21+00:00,1508458980779069441,"['bayar', 'obat', 'gimana', 'ga', 'mbanking', 'bca']",faile__
2022-03-28 13:16:44+00:00,1508432902861713415,"['btw', 'besok', 'tgl', 'udah', 'war', 'tiket', 'justin', 'ampe', 'lupa', 'kalo', 'gapunya', 'mbanking', 'bca', 'yaallah', 'nang', 'brutal']",calndrjn
2022-03-28 11:06:17+00:00,1508400076070309892,"['login', 'mbanking', 'bca', 'drtd', 'tulis', 'silah', 'hubung', 'halo', 'bca']",rizkytama58
2022-03-28 11:00:14+00:00,1508398552103354368,"['audiataniaa', 'gue', 'top', 'up', 'dana', 'dr', 'mbanking', 'bca', 'saldo', 'udh', 'kurang', 'tp', 'cek', 'aplikasi', 'dana', 'saldo', 'blm']",Rickyardian_p
2022-03-28 10:38:28+00:00,1508393074145185794,"['gimana', 'transaksi', 'deh', 'kalo', 'mbanking', 'bca', 'nya', 'aja', 'error', 'tadi', 'yaampun']",Ardanardian26
2022-03-28 10:38:00+00:00,1508392959712002049,"['saldo', 'potong', 'bca', 'pas', 'mbanking', 'bca', 'maintenance', 'kemaren', 'bangke']",Ardanardian26
2022-03-28 10:32:22+00:00,1508391540447612930,"['audiataniaa', 'ku', 'isi', 'paket', 'data', 'mbanking', 'bca', 'kuota', 'ga', 'udh', 'kayak', 'gin', 'gaada', 'kembali', 'dana', 'dr', 'bca']",Jessyjess369
2022-03-28 10:27:10+00:00,1508390233871593472,"['aktivasi', 'mbanking', 'bca', 'masukin', 'kode', 'otp', 'smsnya', 'ga', 'bca', 'pulsa']",Jessyjess369
2022-03-28 10:21:01+00:00,1508388684017545218,"['ya', 'indikator', 'mbanking', 'bca', 'merah', 'udah', 'coba', 'verifikasi', 'ulang', 'loading', 'mulu', 'internet', 'aja']",Jessyjess369
2022-03-28 10:16:02+00:00,1508387430986313730,"['alhamdulillah', 'dpt', 'lindung', 'allah', 'hindar', 'dr', 'tipu', 'jd', 'gw', 'jual', 'preloved', 'branded', 'si', 'beli', 'trf', 'rek', 'gw', 'pke', 'agen', 'paylinks', 'trus', 'nelfon', 'ngasih', 'cair', 'via', 'mbanking', 'bca', 'gw', 'ikutin', 'aja', 'n', 'begok', 'transaksi', 'gagal', 'krn', 'rek', 'sengaja', 'udh', 'gw', 'https']",imaqueennz
2022-03-28 10:08:38+00:00,1508385567142146048,"['duhh', 'mbanking', 'bca', 'ganggu', 'gin', 'sih', 'yaa']",Audiataniaa
2022-03-28 09:49:45+00:00,1508380816359198721,"['hebosto', 'ga', 'dapet', 'notif', 'gojek', 'hasil', 'isi', 'gopay', 'mbanking', 'bca', 'nominal', 'yg', 'yg', 'kirim', 'shopee', 'ga', 'isi', 'gopay', 'shopeepay', 'shopee', 'uang', 'ga', 'masuk', 'masuk', 'gojek']",dyahpramadita
2022-03-28 08:19:16+00:00,1508358044815867904,"['inasmfdti', 'hebosto', 'mbanking', 'bca', 'doang', 'trus', 'kartu', 'gaada', 'tarik', 'saldo', 'mbanking', 'aman', 'ga', 'si']",Cintaiusussmuu
2022-03-28 08:14:21+00:00,1508356805663260674,"['ganeeeng', 'hebosto', 'mbanking', 'bca', 'aman', 'ga', 'si']",Cintaiusussmuu
2022-03-28 08:12:44+00:00,1508356400103424003,"['mantulbgt', 'lunaticrumor', 'hebosto', 'bankmandiri', 'mbanking', 'bca', 'nya', 'gimana', 'tuh', 'gua', 'gaada', 'ksrtunya']",Cintaiusussmuu
2022-03-28 07:18:40+00:00,1508342795454464004,"['jam', 'isi', 'pulsa', 'via', 'mbanking', 'bca', 'saldo', 'udah', 'kurang', 'pulsa', 'gak', 'masuk', 'selesai', 'gimana', 'ya']",Audiataniaa
2022-03-28 04:25:30+00:00,1508299215205662720,"['arumylaysheep', 'pake', 'mbanking', 'bca', 'pilih', 'tarik', 'uang', 'setor', 'uang', 'dgn', 'masukin', 'nomor', 'hp', 'yg', 'daftar', 'mbanking', 'pin', 'nya', 'kasih', 'pake', 'pin', 'yg', 'dgn', 'yg', 'utk', 'kartu', 'atm', 'pin', 'mbanking']",chaesnutt94
2022-03-28 04:02:34+00:00,1508293443889823744,"['mbanking', 'bca']",sseokjinist
2022-03-28 03:42:24+00:00,1508288369368846340,"['top', 'up', 'spay', 'dr', 'mbanking', 'bca', 'gk', 'masuk', 'y', 'shopeecare', 'pdhl', 'bukti', 'trf', 'hasil', 'gimana', 'solusi', 'min', 'mohon', 'ditindaklanjuti', 'makasih']",rikimuranishi
2022-03-28 03:41:07+00:00,1508288047791878145,"['bunnyaann', 'overheardswift', 'secgron', 'mbanking', 'bca', 'akun', 'abis', 'kontrol', 'pilih', 'transaksi']",risolcoklattt
2022-03-28 02:56:43+00:00,1508276872802873350,"['mbanking', 'bca', 'error', 'ga', 'sie']",itsonlymiiiii
2022-03-28 01:20:17+00:00,1508252604685754375,"['jisungmycosmos', 'halo', 'kak', 'mohon', 'maaf', 'ya', 'topup', 'spay', 'mbanking', 'bca', 'yg', 'blm', 'masuk', 'infoin', 'detail', 'amp', 'ss', 'kendala', 'kedm', 'tunggu', 'ya']",ShopeeID
2022-03-28 00:36:31+00:00,1508241589377724418,"['shopeeid', 'shopee', 'barusan', 'top', 'up', 'mbanking', 'bca', 'uang', 'potong', 'saldo', 'shopeepay', 'ga', 'nambah', 'ya']",jisungmycosmos
2022-03-27 23:13:48+00:00,1508220773504548864,"['guyss', 'set', 'limit', 'mbanking', 'bca', 'juta', 'ya', 'perlu', 'harus', 'ambil', 'uang', 'atas', 'juta', 'ganti', 'ga', 'ya', 'limit', 'mbanking', 'bank', 'gitu', 'ganti']",rkdailyspum
2022-03-27 19:55:52+00:00,1508170962084065281,"['halobca', 'download', 'aplikasi', 'mbanking', 'bca', 'amp', 'mybca', 'kartu']",elidaforger
2022-03-27 18:52:35+00:00,1508155035246489601,"['pass', 'mbanking', 'bca', 'tbtb', 'salah', 'ya']",_amubaa
2022-03-27 16:52:17+00:00,1508124761737506816,"['hebosto', 'kena', 'bang', 'mbanking', 'bca', 'eror', 'uang', 'tabung', 'lenyap', 'karna', 'lalai', 'kode', 'otp', 'digit', 'nomr', 'atm', 'pin', 'kode', 'akses', 'mbangking', 'ya', 'ngaku', 'cs', 'bca', 'nyuruh', 'ngisi', 'formulir', 'link', 'kasih', 'isi', 'percaya']",Adhitiyakvsm
2022-03-27 14:55:19+00:00,1508095327077015555,"['duka', 'cita', 'hilang', 'uang', 'ya', 'mas', 'moga', 'atas', 'bca', 'yg', 'pakai', 'kartu', 'atm', 'coba', 'pakai', 'fitur', 'cardless', 'via', 'mbanking', 'bca', 'meminimalisir', 'jadi', 'kayak', 'gin', 'https']",Azka2022
